,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary
8200,657,2,0,29,7,83889.03,1,1,0,153059.62
8201,724,1,1,35,0,171982.95,2,0,1,167313.07
8202,500,0,1,34,4,0.0,2,1,0,12833.96
8203,688,0,0,20,8,137624.4,2,1,1,197582.79
8204,599,0,0,50,3,121159.65,1,0,0,4033.39
8205,631,0,0,29,7,0.0,2,0,1,125877.22
8206,634,2,0,52,1,0.0,2,1,1,176913.42
8207,545,0,0,37,3,91184.01,1,1,0,105476.65
8208,644,2,0,18,8,0.0,2,1,0,59172.42
8209,690,1,1,54,1,144027.8,1,1,1,108731.02
8210,711,0,1,34,6,0.0,2,1,1,175310.38
8211,712,0,1,29,8,140170.61,1,1,1,38170.04
8212,627,0,0,27,1,62092.9,1,1,1,105887.04
8213,694,2,0,39,3,0.0,1,1,1,95625.03
8214,534,2,0,35,4,0.0,2,0,0,9541.15
8215,603,0,0,45,9,0.0,1,0,0,148516.79
8216,808,0,1,33,2,103516.87,1,1,0,113907.8
8217,723,2,0,30,1,0.0,3,1,0,164647.72
8218,585,0,1,35,2,0.0,2,1,0,98621.04
8219,706,0,0,34,8,0.0,2,1,1,37479.97
8220,671,0,1,31,6,0.0,2,1,1,15846.42
8221,597,2,0,43,2,85162.26,1,0,1,5104.08
8222,646,0,1,43,8,143061.88,1,1,0,61937.6
8223,801,2,1,46,6,0.0,2,1,1,170008.74
8224,731,2,1,33,5,137388.01,2,1,0,165000.68
8225,620,1,1,25,1,137712.01,1,1,1,76197.05
8226,484,1,0,40,7,106901.42,2,0,0,118045.98
8227,647,2,0,47,5,105603.21,2,1,1,157360.9
8228,688,1,1,40,8,150679.71,2,0,1,196226.38
8229,680,1,0,30,4,108300.27,2,0,1,44384.57
8230,689,0,1,46,7,52016.08,2,1,1,72993.65
8231,513,1,0,34,7,60515.13,1,0,0,124571.09
8232,553,1,0,35,2,158584.28,2,1,0,43640.16
8233,689,1,0,47,2,118812.5,2,0,0,31121.42
8234,517,2,0,46,4,0.0,1,1,0,22372.78
8235,731,0,0,37,8,0.0,2,1,1,170338.35
8236,687,1,1,47,1,91219.29,1,0,0,158845.49
8237,507,2,0,32,7,0.0,2,1,0,67926.18
8238,468,0,1,22,1,76318.64,1,1,1,194783.12
8239,682,2,1,58,4,0.0,1,1,0,176036.01
8240,603,0,1,24,3,0.0,1,1,1,198826.03
8241,522,1,0,25,1,111432.13,1,1,1,168683.57
8242,629,2,0,41,10,150148.51,1,0,0,6936.27
8243,729,0,1,32,7,38550.06,1,0,1,179230.23
8244,574,0,1,39,5,119013.86,1,1,0,103421.91
8245,677,1,1,39,0,111213.64,2,1,1,147578.26
8246,627,1,0,28,5,71097.23,1,1,1,130504.49
8247,788,2,0,36,10,109632.85,1,1,1,16149.13
8248,578,0,0,45,1,148600.91,1,1,0,143397.14
8249,519,0,0,48,10,71083.98,1,1,0,137959.0
8250,632,0,1,40,9,139625.34,1,1,0,93702.96
8251,679,0,1,39,4,0.0,1,0,0,172939.3
8252,699,0,0,30,9,0.0,1,1,1,108162.13
8253,622,2,0,36,9,0.0,2,1,1,104852.6
8254,755,0,1,28,7,124540.28,1,0,1,188850.89
8255,767,0,1,42,2,133616.39,1,1,0,28615.8
8256,752,1,1,38,10,101648.5,2,1,0,172001.44
8257,633,0,1,26,8,124281.84,1,1,1,60116.57
8258,717,0,1,59,4,0.0,2,1,1,170528.63
8259,585,2,0,45,0,0.0,2,0,0,189683.7
8260,751,0,1,37,9,183613.66,2,0,0,49734.94
8261,495,0,0,47,10,137682.68,1,1,0,71071.47
8262,650,0,0,34,4,106005.54,1,0,1,142995.32
8263,529,0,1,31,6,152310.55,1,1,0,13054.25
8264,585,0,1,43,2,0.0,2,1,0,89402.54
8265,668,2,0,32,1,134446.04,1,0,1,111241.37
8266,591,0,1,38,2,142289.28,1,0,1,119638.85
8267,731,0,0,19,6,0.0,2,1,1,151581.79
8268,754,0,1,45,6,0.0,1,1,0,73881.68
8269,650,1,1,46,9,149003.76,2,1,0,176902.83
8270,588,1,0,41,2,131341.46,2,0,1,7034.94
8271,712,2,1,29,7,77919.78,1,1,0,122547.58
8272,691,0,1,34,7,0.0,2,0,1,161559.12
8273,771,0,1,41,10,108309.0,4,1,1,137510.41
8274,678,2,1,39,6,0.0,1,0,1,185366.56
8275,719,2,1,40,9,0.0,2,1,0,182224.14
8276,610,1,0,36,7,115462.02,1,0,1,42581.04
8277,722,2,0,37,9,0.0,2,1,0,31921.95
8278,758,1,1,23,5,122739.1,1,1,0,102460.84
8279,709,0,1,32,2,0.0,2,0,0,109681.29
8280,634,1,1,53,3,113781.5,2,1,1,106345.05
8281,678,2,1,49,1,0.0,2,1,1,102472.9
8282,633,0,0,35,3,0.0,2,1,1,36249.76
8283,710,0,0,43,9,128284.45,1,1,0,32996.89
8284,640,1,0,45,8,120591.19,1,0,0,195123.94
8285,551,0,1,59,2,166968.28,1,1,0,159483.76
8286,786,2,1,39,7,0.0,2,0,0,100929.59
8287,561,0,1,49,8,0.0,2,1,1,12513.07
8288,807,2,0,42,5,0.0,2,1,1,74900.9
8289,602,1,0,38,2,71667.97,2,0,0,137111.89
8290,727,1,1,31,3,82729.47,2,1,0,60212.51
8291,678,0,0,40,1,0.0,2,1,1,187343.4
8292,730,0,0,23,8,0.0,2,1,0,183284.53
8293,596,2,1,30,1,0.0,2,1,0,8125.39
8294,686,1,0,39,3,129626.19,2,1,1,103220.56
8295,684,1,1,26,2,114035.39,1,0,0,96885.19
8296,797,1,0,32,1,151922.94,1,1,0,8877.06
8297,658,0,1,39,4,0.0,1,1,1,147530.06
8298,653,2,1,27,6,107751.68,2,1,1,33389.42
8299,641,0,0,37,6,0.0,2,1,0,45309.24
8300,656,2,1,41,6,101179.23,2,1,1,35230.61
8301,750,2,1,36,6,0.0,2,1,1,59816.41
8302,768,0,1,40,8,0.0,2,0,1,69080.46
8303,568,0,0,33,7,0.0,2,1,0,143450.61
8304,706,1,0,36,9,58571.18,2,1,0,40774.01
8305,430,1,1,38,8,153058.64,1,1,0,99377.27
8306,745,1,0,35,4,98270.34,1,1,0,133617.43
8307,747,0,0,43,1,130788.71,1,0,1,101495.0
8308,657,1,0,40,7,99165.84,1,0,1,119333.95
8309,639,0,1,42,4,0.0,2,0,0,167682.37
8310,704,0,0,44,3,0.0,2,0,1,152884.85
8311,651,2,0,23,4,115636.05,2,1,0,70400.86
8312,706,1,1,44,2,185932.18,2,1,0,65413.41
8313,632,1,0,30,2,72549.0,2,0,1,182728.8
8314,751,0,0,42,4,0.0,2,1,1,81442.6
8315,767,0,1,35,2,0.0,2,0,0,144251.38
8316,741,0,0,39,5,0.0,1,0,1,40207.06
8317,651,1,0,29,3,121890.06,1,1,0,54530.51
8318,601,0,0,46,2,99786.07,1,1,1,32683.88
8319,520,0,0,34,3,0.0,2,1,1,104703.96
8320,626,1,0,27,4,115084.53,2,0,1,26907.43
8321,811,0,0,30,6,0.0,2,1,1,180591.32
8322,730,0,1,32,9,127661.69,1,0,0,60905.51
8323,604,1,1,47,4,118907.6,1,0,1,47777.15
8324,499,1,1,44,6,77627.33,2,1,0,108222.68
8325,754,2,0,40,2,160625.17,1,0,1,3554.63
8326,716,2,1,29,8,0.0,2,0,0,78616.92
8327,636,0,1,20,10,124266.86,1,0,0,100566.81
8328,470,0,1,25,8,127974.06,2,1,1,183259.35
8329,444,0,0,43,3,0.0,2,1,1,159131.21
8330,809,2,1,48,2,0.0,1,1,0,160976.85
8331,850,1,1,30,3,104911.35,2,1,1,42933.26
8332,637,0,0,27,1,0.0,2,1,0,91291.2
8333,512,0,0,43,1,0.0,2,1,1,52471.36
8334,774,2,1,43,1,110646.54,1,0,0,108804.28
8335,641,0,0,57,5,0.0,2,1,1,122449.18
8336,586,1,0,42,6,126704.49,2,1,0,41682.3
8337,611,0,0,30,9,0.0,2,1,1,148887.69
8338,660,2,0,31,1,84560.04,1,1,1,137784.25
8339,532,0,0,43,9,0.0,2,0,0,190573.91
8340,557,1,1,38,2,129893.56,1,0,0,102076.03
8341,730,2,0,25,5,167385.81,1,1,1,56307.51
8342,535,0,1,27,6,0.0,2,0,1,49775.58
8343,773,1,1,36,4,105858.71,1,0,1,4395.45
8344,510,1,1,44,4,123070.89,1,1,0,28461.29
8345,539,0,0,39,1,0.0,1,1,1,28184.7
8346,690,2,1,48,2,0.0,2,1,1,3149.1
8347,821,0,1,40,1,0.0,2,1,0,194273.12
8348,687,1,0,35,1,125141.24,2,1,1,148537.07
8349,557,0,1,46,4,96173.17,2,1,1,116378.31
8350,532,2,1,37,5,0.0,2,0,1,6761.84
8351,540,2,0,39,2,0.0,2,1,0,81995.92
8352,705,0,1,55,8,0.0,2,1,1,14392.68
8353,542,1,1,35,9,127543.11,2,1,0,468.94
8354,706,0,0,38,1,0.0,2,1,0,122379.54
8355,765,0,1,56,1,0.0,1,1,0,13228.93
8356,714,0,0,54,7,126113.28,1,1,0,112777.38
8357,582,0,0,41,1,40488.76,1,1,0,128528.83
8358,609,1,1,40,10,137389.77,2,1,0,170122.22
8359,518,0,1,28,9,85146.36,1,0,0,2803.89
8360,791,1,0,35,5,129828.58,1,1,1,181918.26
8361,747,0,0,42,4,80214.36,1,1,0,115241.96
8362,565,0,1,40,2,0.0,2,1,1,129956.13
8363,735,0,0,34,1,141796.43,1,1,0,45858.49
8364,697,0,1,49,7,195238.29,4,0,1,131083.56
8365,813,1,0,27,6,111348.15,1,1,0,46422.46
8366,772,0,0,43,6,0.0,2,1,1,57675.88
8367,667,1,1,42,10,64404.26,2,0,0,26022.37
8368,637,1,0,40,9,154309.67,1,1,1,125334.16
8369,762,2,1,43,5,134204.67,1,1,1,139971.01
8370,698,0,1,39,4,0.0,2,0,1,47455.82
8371,850,0,1,32,8,0.0,2,1,1,55593.8
8372,621,0,1,50,5,0.0,2,1,0,191756.54
8373,671,1,1,48,9,116711.06,2,0,0,76373.38
8374,775,0,0,31,9,0.0,2,1,0,169278.51
8375,504,2,0,34,0,54980.81,1,1,1,136909.88
8376,751,2,1,37,3,99773.85,2,1,0,54865.92
8377,691,1,0,30,7,101231.77,2,0,0,156529.44
8378,841,1,0,32,2,117070.21,1,1,0,113482.2
8379,709,1,0,23,8,73314.04,2,1,0,63446.47
8380,673,0,0,37,2,0.0,1,1,1,13624.02
8381,541,0,0,37,9,212314.03,1,0,1,148814.54
8382,661,0,1,31,3,136067.82,2,1,0,65567.91
8383,784,2,1,42,2,109052.04,2,1,0,6409.55
8384,742,0,1,35,2,79126.17,1,1,1,126997.53
8385,850,2,1,55,7,0.0,1,0,0,171762.87
8386,443,0,1,35,9,108308.0,1,1,0,129031.19
8387,778,1,1,48,3,102290.56,2,1,0,182691.31
8388,529,0,0,39,6,102025.08,2,1,0,12351.01
8389,678,1,1,37,2,113383.07,1,1,1,135123.96
8390,469,2,0,35,5,0.0,2,1,0,186490.37
8391,786,2,0,40,6,0.0,2,0,0,41248.8
8392,703,0,1,41,6,109941.51,1,1,0,116267.28
8393,579,1,0,41,0,141749.68,1,0,1,9201.53
8394,565,0,0,38,5,0.0,2,0,1,80630.32
8395,443,0,0,44,2,0.0,1,1,0,159165.7
8396,589,0,0,37,7,85146.48,2,1,0,86490.09
8397,691,0,1,44,6,134066.1,2,1,1,197572.41
8398,711,0,1,28,8,0.0,2,0,0,105159.89
8399,775,2,0,27,4,0.0,1,1,1,40807.26
8400,621,0,0,35,7,87619.29,1,1,0,143.34
8401,668,2,1,30,8,0.0,2,1,0,138465.7
8402,633,2,0,27,3,0.0,2,1,0,44008.91
8403,697,1,0,43,8,103409.16,1,1,0,66893.28
8404,734,1,1,30,7,123040.38,1,1,1,76503.06
8405,434,0,0,41,4,108128.52,1,0,1,56784.11
8406,646,1,0,48,8,169023.33,2,1,1,175657.55
8407,764,0,0,30,5,0.0,2,0,1,105155.66
8408,727,2,1,41,10,0.0,2,0,1,47468.56
8409,724,0,1,29,6,0.0,2,0,1,64729.51
8410,749,2,0,42,9,222267.63,1,0,0,101108.85
8411,706,1,1,47,10,144090.42,1,1,0,140938.95
8412,728,0,0,30,10,114835.43,1,0,1,37662.49
8413,636,0,0,44,2,0.0,2,0,0,86414.41
8414,634,0,0,34,3,145030.92,1,1,1,41820.65
8415,627,0,0,43,8,71240.3,1,0,1,127734.16
8416,518,0,0,59,5,138772.15,1,0,1,123872.0
8417,687,2,1,29,7,93617.07,1,0,1,113050.92
8418,622,2,1,23,8,0.0,2,1,1,131389.39
8419,693,2,1,45,4,0.0,2,1,1,26589.56
8420,450,2,0,25,9,74237.2,2,0,1,195463.35
8421,664,1,1,49,5,127421.78,2,1,0,108876.75
8422,663,2,1,28,8,61274.7,2,1,0,136054.45
8423,660,0,0,34,8,106486.66,2,0,1,182262.66
8424,579,0,1,29,10,73194.52,2,1,1,129209.09
8425,655,1,1,44,6,146498.76,1,1,0,64853.51
8426,683,0,0,47,1,0.0,2,1,0,148989.15
8427,655,0,1,32,2,0.0,1,1,1,71047.51
8428,575,2,1,30,8,0.0,2,1,0,185341.63
8429,574,2,0,30,5,120355.0,1,1,0,137793.35
8430,795,0,0,32,2,117265.21,1,1,1,198317.23
8431,776,0,1,43,4,0.0,2,0,1,162137.5
8432,707,2,1,52,7,0.0,1,1,0,109688.82
8433,705,1,1,37,3,109974.22,1,1,1,36320.87
8434,678,1,1,44,2,98009.13,2,0,1,31384.86
8435,663,0,0,34,10,0.0,1,1,1,114083.73
8436,677,2,1,34,10,171671.9,1,1,1,50777.77
8437,727,0,0,61,0,128213.96,2,1,1,188729.08
8438,773,1,0,51,8,116197.65,2,1,1,86701.4
8439,675,0,0,39,1,0.0,2,1,0,153129.22
8440,649,2,1,36,6,86607.39,1,0,0,19825.09
8441,552,0,0,29,10,0.0,2,1,0,12186.83
8442,761,1,0,62,5,98854.34,1,0,0,86920.97
8443,622,0,0,31,7,0.0,1,1,0,35408.77
8444,615,0,0,59,8,0.0,2,1,1,165576.55
8445,681,1,0,31,4,97338.19,2,0,0,48226.76
8446,768,0,0,30,6,0.0,2,1,1,199454.37
8447,617,2,0,34,9,0.0,2,1,0,118749.58
8448,452,0,1,33,6,131698.57,2,1,0,151623.91
8449,807,1,0,37,10,130110.45,2,0,1,172097.95
8450,567,2,0,44,9,0.0,2,1,0,87677.15
8451,603,2,0,24,1,165149.13,2,1,0,21858.28
8452,617,2,1,37,9,101707.8,1,1,0,123866.28
8453,701,0,1,34,3,105588.66,1,0,1,74694.41
8454,820,1,0,39,9,111336.89,1,1,0,16770.31
8455,438,0,0,60,7,78391.17,1,0,1,49424.6
8456,600,2,1,27,6,0.0,2,1,1,172031.22
8457,782,0,0,34,9,0.0,1,1,0,183021.06
8458,638,1,1,41,9,144326.09,1,1,0,73979.85
8459,850,1,0,27,1,101278.25,2,1,1,26265.18
8460,741,1,1,19,8,108711.57,2,1,0,24857.25
8461,743,1,1,35,1,146781.24,1,1,0,189307.7
8462,493,0,1,36,2,0.0,2,0,1,99770.3
8463,416,2,0,35,8,0.0,1,0,0,119712.78
8464,725,0,1,25,9,0.0,2,1,1,168607.74
8465,497,0,0,34,2,0.0,2,1,1,83087.13
8466,706,2,1,29,1,209490.21,1,1,1,133267.69
8467,651,2,0,38,2,0.0,3,1,0,67029.82
8468,720,0,0,33,2,0.0,2,0,1,141031.08
8469,797,0,0,45,8,0.0,1,0,0,125110.02
8470,543,2,0,23,5,0.0,2,1,0,117832.39
8471,454,0,0,34,4,0.0,2,1,0,198817.72
8472,691,0,0,37,9,149405.18,1,1,1,146411.6
8473,510,0,1,52,6,191665.21,1,1,1,131312.56
8474,792,2,1,40,7,0.0,1,1,0,141652.2
8475,721,0,0,41,6,135071.12,1,1,1,64477.25
8476,765,0,0,41,2,0.0,2,0,1,191215.61
8477,850,2,0,39,8,0.0,2,1,1,37090.44
8478,681,1,0,38,6,181804.34,2,1,1,57517.71
8479,586,0,1,60,3,47020.65,2,0,1,63241.21
8480,753,0,1,36,7,128518.98,1,1,1,44567.83
8481,593,1,1,38,5,142658.04,2,0,1,135337.11
8482,674,0,1,21,9,120150.39,2,1,1,33964.03
8483,610,0,1,35,7,81905.95,1,1,1,61623.19
8484,652,0,0,26,3,137998.2,2,0,1,168989.77
8485,850,1,1,26,8,123126.29,1,1,0,74425.41
8486,740,0,1,51,4,0.0,2,1,1,178929.84
8487,637,1,0,43,1,135645.29,2,0,1,101382.86
8488,685,2,0,31,7,122449.31,2,1,1,180769.55
8489,558,2,0,40,4,161766.87,1,0,0,92378.54
8490,677,0,1,37,3,0.0,2,1,1,38252.25
8491,592,1,0,36,10,123187.51,1,0,1,146111.35
8492,652,1,0,36,9,150956.71,1,0,0,72350.17
8493,662,2,1,42,6,105021.28,1,1,0,48242.38
8494,675,2,1,50,1,133204.91,1,0,1,8270.06
8495,643,2,1,35,6,0.0,2,1,1,41549.64
8496,611,1,1,49,9,115488.52,2,1,1,138656.81
8497,412,0,0,29,5,0.0,2,0,0,12510.53
8498,638,2,0,41,7,0.0,2,1,0,43889.41
8499,824,2,1,38,3,0.0,2,1,0,192800.25
8500,683,0,1,40,1,0.0,2,0,0,75762.0
8501,562,1,1,39,6,130565.02,1,1,0,9854.72
8502,599,0,1,41,2,91328.71,1,1,0,115724.78
8503,753,0,0,35,4,0.0,2,1,1,106303.4
8504,594,0,0,50,7,81310.34,1,1,1,183868.01
8505,657,0,0,34,3,107136.6,1,1,0,153895.46
8506,716,2,0,34,9,0.0,1,1,1,66695.71
8507,850,0,0,43,7,0.0,2,1,1,173851.11
8508,664,0,0,46,2,0.0,1,1,1,177423.02
8509,558,0,0,33,0,108477.49,1,1,1,109096.71
8510,606,1,0,40,1,144757.97,2,1,1,166656.18
8511,776,2,0,33,2,0.0,2,1,1,176921.0
8512,557,2,0,36,1,113110.26,1,1,0,98413.1
8513,614,0,1,27,9,106414.57,2,0,0,77500.81
8514,620,2,0,42,4,106920.91,1,0,1,119747.08
8515,695,2,0,35,7,0.0,2,1,0,160387.98
8516,729,1,1,39,1,131513.26,1,1,1,193715.0
8517,571,0,1,53,2,0.0,2,1,0,28045.77
8518,457,0,0,40,10,134320.23,2,1,0,150757.35
8519,559,0,1,29,3,79715.36,1,1,0,82252.28
8520,664,0,1,38,4,74306.19,2,1,0,154395.56
8521,500,2,1,50,5,0.0,4,1,1,83866.35
8522,782,1,0,42,7,126428.38,1,1,0,39830.1
8523,708,2,0,38,8,99640.89,1,1,0,12429.22
8524,681,0,0,43,3,66338.68,1,1,1,18772.5
8525,674,2,1,39,6,0.0,2,1,1,9574.83
8526,697,2,0,43,10,128226.37,1,0,0,188486.94
8527,774,0,1,26,5,0.0,2,1,1,64716.08
8528,624,0,0,36,6,0.0,2,0,0,84749.96
8529,747,2,0,37,1,0.0,2,0,1,180551.76
8530,715,0,1,32,10,0.0,2,1,0,60907.49
8531,808,0,0,24,4,122168.65,1,1,0,174107.04
8532,678,0,1,43,7,178074.33,1,0,0,110405.9
8533,813,1,0,59,2,135078.41,1,1,0,187636.06
8534,687,2,0,38,8,69434.4,2,1,1,66580.13
8535,832,0,1,29,5,0.0,2,1,0,178779.52
8536,526,1,0,34,3,122726.56,1,1,1,46772.36
8537,457,0,1,38,7,164496.99,1,1,1,163327.27
8538,649,2,1,38,8,0.0,1,1,0,103760.53
8539,669,0,1,41,0,150219.41,2,0,0,107839.03
8540,668,0,0,42,8,187534.79,1,1,1,32900.41
8541,466,0,1,30,3,0.0,1,1,0,193984.6
8542,685,0,0,30,2,0.0,2,1,1,140889.32
8543,610,0,0,34,0,103108.17,1,0,0,125646.82
8544,582,1,1,50,6,96486.57,2,1,1,20344.02
8545,702,1,0,36,9,90560.48,2,1,0,174268.87
8546,556,2,0,46,3,131764.96,1,1,1,108500.66
8547,812,2,1,24,1,92476.88,1,0,0,83247.14
8548,645,1,0,47,9,152076.93,1,1,0,121840.2
8549,809,0,0,43,2,0.0,2,1,1,132908.07
8550,560,0,0,49,4,0.0,1,1,1,100075.1
8551,744,0,0,29,1,43504.42,1,1,1,119327.75
8552,731,2,1,39,2,0.0,2,1,0,136737.13
8553,471,2,1,28,5,0.0,2,1,1,22356.97
8554,686,1,1,38,2,93569.86,3,0,0,10137.34
8555,668,2,0,45,4,102486.21,2,1,1,158379.25
8556,575,0,0,36,1,0.0,1,0,1,94570.56
8557,435,1,0,37,8,114346.3,1,0,1,980.93
8558,743,0,0,23,3,110203.77,1,1,0,95583.45
8559,580,0,1,39,9,128362.59,1,1,0,86044.98
8560,599,1,1,49,10,143888.22,2,1,1,166236.38
8561,534,2,0,34,5,170600.78,1,0,1,5240.53
8562,680,0,1,32,5,0.0,1,1,1,150684.23
8563,631,2,1,46,10,0.0,2,1,1,129508.96
8564,485,0,1,39,2,75339.64,1,1,1,70665.16
8565,699,0,1,40,8,122038.34,1,1,0,102085.35
8566,712,0,0,34,1,0.0,2,1,1,195052.12
8567,603,0,0,51,8,186825.57,1,1,0,93739.71
8568,850,0,0,40,6,124788.18,1,1,0,65612.12
8569,584,0,1,41,3,0.0,2,1,1,160095.48
8570,586,0,0,51,2,138553.57,1,1,1,92406.22
8571,467,2,0,39,5,0.0,2,1,1,7415.96
8572,520,0,0,35,9,105387.89,1,1,1,25059.06
8573,683,2,0,40,4,95053.1,1,1,1,116816.54
8574,557,0,0,36,3,0.0,1,0,1,144078.02
8575,613,2,1,32,0,0.0,2,0,1,126675.62
8576,786,0,0,34,3,137361.96,1,0,0,183682.09
8577,593,2,0,32,10,158537.42,1,1,0,166850.57
8578,670,2,1,29,9,0.0,2,1,0,27359.19
8579,657,1,1,48,5,143595.87,1,0,0,101314.65
8580,718,1,0,32,9,169947.41,2,1,1,27979.16
8581,623,0,1,24,7,148167.83,2,1,1,109470.34
8582,496,0,0,31,5,0.0,2,1,0,93713.13
8583,429,0,1,39,6,48023.83,1,1,0,74870.99
8584,606,0,0,36,1,155655.46,1,1,1,192387.51
8585,499,0,1,46,6,0.0,2,1,0,73457.55
8586,642,0,0,62,7,0.0,2,1,1,61120.75
8587,641,0,1,52,4,0.0,1,1,0,90964.54
8588,673,0,0,32,8,121240.76,1,1,0,116969.73
8589,570,0,1,36,3,0.0,2,1,0,92118.75
8590,472,0,1,37,1,0.0,2,1,1,48357.9
8591,550,1,0,35,9,129847.75,2,1,0,197325.4
8592,625,1,1,55,8,118772.71,4,0,0,135853.62
8593,516,0,0,46,2,0.0,2,1,1,169122.54
8594,682,1,0,32,2,105163.88,2,1,1,164170.46
8595,620,0,0,28,8,0.0,2,1,1,199909.32
8596,626,0,1,39,0,0.0,2,1,1,83295.09
8597,623,0,1,29,1,0.0,2,0,0,39382.06
8598,569,0,1,35,4,93934.63,1,1,0,184748.23
8599,678,0,1,55,5,0.0,1,0,1,196794.11
8600,713,2,1,26,4,122857.46,2,1,0,144682.17
8601,631,0,0,32,10,0.0,2,0,1,196342.66
8602,846,0,1,37,6,127103.97,1,1,1,41516.44
8603,660,0,1,43,1,0.0,1,0,1,112026.1
8604,567,0,0,54,9,96402.96,1,0,0,52035.29
8605,731,0,0,31,1,132512.26,1,1,1,185466.85
8606,693,2,0,47,8,107604.66,1,1,1,80149.27
8607,772,0,0,34,9,0.0,2,1,0,170980.86
8608,657,0,0,38,7,0.0,2,1,0,185827.74
8609,774,1,0,34,4,120875.23,2,0,1,113407.26
8610,667,0,1,37,9,71786.9,2,1,1,67734.79
8611,516,0,1,37,8,113143.12,1,0,0,3363.36
8612,551,2,0,49,1,150777.72,2,1,1,135757.27
8613,542,2,0,35,2,174894.53,1,1,1,22314.55
8614,623,0,0,28,7,0.0,1,0,0,129526.57
8615,701,0,1,43,2,160416.56,1,0,1,37266.43
8616,583,0,0,48,3,91246.53,1,1,0,60017.46
8617,731,2,0,46,10,0.0,2,1,0,153015.42
8618,461,0,1,35,5,0.0,1,1,1,54209.02
8619,702,1,1,23,7,98775.23,1,1,0,114603.96
8620,565,1,1,47,10,139756.12,1,1,0,165849.49
8621,711,2,0,42,3,177626.77,3,0,1,16392.72
8622,664,0,0,54,8,0.0,1,1,1,162719.69
8623,518,2,0,50,4,0.0,1,0,0,107112.25
8624,728,2,0,42,8,0.0,2,0,1,41823.22
8625,585,1,0,37,6,152496.82,1,1,1,99907.29
8626,573,0,0,52,8,0.0,2,0,1,178229.04
8627,568,1,0,26,1,112930.28,2,1,0,22095.73
8628,602,1,1,26,8,113674.2,1,1,0,197861.16
8629,603,0,0,44,9,0.0,1,1,0,138328.24
8630,687,0,0,38,0,144450.58,1,0,1,137276.83
8631,741,0,0,52,1,171236.3,2,0,0,21834.4
8632,469,2,0,37,9,96776.49,1,1,1,119890.86
8633,477,1,1,58,8,145984.92,1,1,1,24564.7
8634,737,1,0,43,8,96353.8,1,0,0,10209.8
8635,835,0,0,25,7,0.0,2,1,1,83449.65
8636,717,1,1,33,0,115777.23,1,1,1,81508.1
8637,562,0,1,51,7,122822.0,2,0,0,32626.21
8638,758,2,0,61,2,0.0,2,1,1,43982.41
8639,408,0,0,40,3,0.0,2,0,0,124874.23
8640,650,2,1,32,4,79450.09,1,1,1,118324.75
8641,582,1,0,33,2,122394.0,1,1,1,22113.93
8642,706,2,1,43,1,0.0,2,1,0,31962.77
8643,567,1,0,41,0,134378.89,1,1,1,105746.94
8644,720,0,0,29,2,0.0,2,1,0,39925.52
8645,631,2,1,31,2,88161.85,2,1,0,127630.88
8646,623,2,0,41,2,142412.13,1,1,0,28778.98
8647,514,0,0,35,3,121030.9,1,1,0,10008.68
8648,650,1,1,35,3,165982.43,2,1,1,24482.16
8649,673,2,1,35,6,0.0,2,1,0,98618.79
8650,504,0,1,32,8,206663.75,1,0,0,16281.94
8651,723,1,0,37,3,94661.53,2,1,0,121239.65
8652,645,0,0,25,0,174400.36,1,1,0,42669.37
8653,664,2,0,41,7,123428.69,1,1,1,164924.11
8654,760,2,0,43,6,175735.5,1,1,1,157337.29
8655,766,2,0,36,5,78381.13,1,0,1,153831.6
8656,634,0,0,37,5,115345.86,2,0,0,168781.8
8657,640,1,1,31,10,118613.34,1,1,0,168469.65
8658,784,1,0,28,2,109960.06,2,1,1,170829.87
8659,547,1,1,42,1,142703.4,1,1,0,86207.49
8660,608,1,1,40,8,121729.42,1,0,0,61164.45
8661,547,0,1,35,4,0.0,1,1,1,133287.73
8662,612,0,1,43,4,139496.35,2,1,1,77128.23
8663,573,2,0,28,8,0.0,2,0,0,77660.03
8664,615,2,0,32,5,138521.83,1,1,1,56897.1
8665,710,0,1,33,2,0.0,2,1,0,72945.32
8666,674,1,1,38,10,83727.68,1,1,0,45418.12
8667,702,2,1,38,9,0.0,2,1,1,158527.45
8668,616,0,0,37,9,0.0,1,1,0,111312.96
8669,688,2,0,32,6,124179.3,1,1,1,138759.15
8670,605,0,0,36,7,128829.25,1,1,0,190588.59
8671,676,0,0,33,6,171490.78,1,0,0,79099.64
8672,708,2,0,33,3,0.0,2,1,0,138613.21
8673,745,2,1,38,7,0.0,2,1,1,194230.82
8674,661,2,0,20,8,0.0,1,1,0,110252.53
8675,726,0,0,31,9,0.0,2,1,1,106117.3
8676,475,0,0,40,7,160818.08,1,0,1,169642.13
8677,751,1,0,54,9,156367.6,2,0,1,116179.92
8678,645,1,1,59,8,121669.93,2,0,0,91.75
8679,775,0,0,42,6,133970.22,2,0,1,187839.9
8680,540,0,0,41,3,0.0,2,1,0,121098.65
8681,591,0,1,34,3,96127.27,1,0,0,30972.06
8682,596,2,0,60,7,121907.97,1,0,1,30314.04
8683,573,2,0,41,5,0.0,2,0,1,14479.29
8684,577,2,0,31,6,0.0,1,1,1,196395.25
8685,830,1,1,40,8,77701.64,1,0,1,19512.38
8686,421,0,0,34,2,0.0,2,1,1,96615.23
